Entity,Day,"Cumulative excess deaths per 100,000 people (central estimate)","Cumulative excess deaths per 100,000 people (95% CI, lower bound)","Cumulative excess deaths per 100,000 people (95% CI, upper bound)","Total confirmed deaths due to COVID-19 per 100,000 people"
Japan,2022-10-02,,,,36.01511
Japan,2022-10-03,87.52277,87.52277,87.52277,36.067112
Japan,2022-10-04,,,,36.126312
Japan,2022-10-05,,,,36.199116
Japan,2022-10-06,,,,36.323917
Japan,2022-10-07,,,,36.36952
Japan,2022-10-08,,,,36.36952
Japan,2022-10-09,,,,36.40952
Japan,2022-10-10,89.6639,89.6639,89.6639,36.49272
Japan,2022-10-11,,,,36.555122
Japan,2022-10-12,,,,36.605522
Japan,2022-10-13,,,,36.659122
Japan,2022-10-14,,,,36.696724
Japan,2022-10-15,,,,36.712723
Japan,2022-10-16,,,,36.712723
Japan,2022-10-17,91.80503,91.80503,91.80503,36.811928
Japan,2022-10-18,,,,36.86873
Japan,2022-10-19,,,,36.92233
Japan,2022-10-20,,,,36.98473
Japan,2022-10-21,,,,37.01993
Japan,2022-10-22,,,,37.04793
Japan,2022-10-23,,,,37.07833
Japan,2022-10-24,93.94616,93.94616,93.94616,37.07833
Japan,2022-10-25,,,,37.188732
Japan,2022-10-26,,,,37.229534
Japan,2022-10-27,,,,37.275936
Japan,2022-10-28,,,,37.309536
Japan,2022-10-29,,,,37.327938
Japan,2022-10-30,,,,37.369537
Japan,2022-10-31,96.08729,96.08729,96.08729,37.425537
Japan,2022-11-01,,,,37.48074
Japan,2022-11-02,,,,37.52794
Japan,2022-11-03,,,,37.58554
Japan,2022-11-04,,,,37.62234
Japan,2022-11-05,,,,37.65594
Japan,2022-11-06,,,,37.711945
Japan,2022-11-07,98.260056,98.260056,98.260056,37.789547
Japan,2022-11-08,,,,37.86955
Japan,2022-11-09,,,,37.86955
Japan,2022-11-10,,,,38.01035
Japan,2022-11-11,,,,38.06395
Japan,2022-11-12,,,,38.102352
Japan,2022-11-13,,,,38.172752
Japan,2022-11-14,100.43282,100.43282,100.43282,38.261555
Japan,2022-11-15,,,,38.367958
Japan,2022-11-16,,,,38.367958
Japan,2022-11-17,,,,38.52796
Japan,2022-11-18,,,,38.62556
Japan,2022-11-19,,,,38.67116
Japan,2022-11-20,,,,38.786366
Japan,2022-11-21,102.6056,102.6056,102.6056,38.914368
Japan,2022-11-22,,,,39.01837
Japan,2022-11-23,,,,39.01837
Japan,2022-11-24,,,,39.229572
Japan,2022-11-25,,,,39.42558
Japan,2022-11-26,,,,39.42558
Japan,2022-11-27,,,,39.54798
Japan,2022-11-28,104.778366,104.778366,104.778366,39.715984
Japan,2022-11-29,,,,39.861588
Japan,2022-11-30,,,,40.01119
Japan,2022-12-01,,,,40.155193
Japan,2022-12-02,,,,40.275993
Japan,2022-12-03,,,,40.369595
Japan,2022-12-04,,,,40.487198
Japan,2022-12-05,109.55204,109.55204,109.55204,40.656002
Japan,2022-12-06,,,,40.850407
Japan,2022-12-07,,,,41.03281
Japan,2022-12-08,,,,41.210415
Japan,2022-12-09,,,,41.362415
Japan,2022-12-10,,,,41.46402
Japan,2022-12-11,,,,41.63522
Japan,2022-12-12,114.325714,114.325714,114.325714,41.830425
Japan,2022-12-13,,,,42.05203
Japan,2022-12-14,,,,42.259235
Japan,2022-12-15,,,,42.470436
Japan,2022-12-16,,,,42.65604
Japan,2022-12-17,,,,42.800045
Japan,2022-12-18,,,,42.984848
Japan,2022-12-19,119.09938,119.09938,119.09938,43.221653
Japan,2022-12-20,,,,43.49286
Japan,2022-12-21,,,,43.74486
Japan,2022-12-22,,,,44.016068
Japan,2022-12-23,,,,44.26087
Japan,2022-12-24,,,,44.26087
Japan,2022-12-25,,,,44.65128
Japan,2022-12-26,123.873055,123.873055,123.873055,44.983288
Japan,2022-12-27,,,,44.983288
Japan,2022-12-28,,,,45.319294
Japan,2022-12-29,,,,45.5801
Japan,2022-12-30,,,,45.813705
Japan,2022-12-31,,,,46.011307
Japan,2023-01-01,,,,46.17771
Japan,2023-01-02,128.41382,128.41382,128.41382,46.396114
Japan,2023-01-03,,,,46.530518
Japan,2023-01-04,,,,46.79772
Japan,2023-01-05,,,,46.79772
Japan,2023-01-06,,,,46.79772
Japan,2023-01-07,,,,46.79772
Japan,2023-01-08,,,,46.79772
Japan,2023-01-09,132.95459,132.95459,132.95459,46.79772
Japan,2023-01-10,,,,46.79772
Japan,2023-01-11,,,,46.79772
Japan,2023-01-12,,,,46.79772
Japan,2023-01-13,,,,46.79772
Japan,2023-01-14,,,,46.79772
Japan,2023-01-15,,,,46.79772
Japan,2023-01-16,137.49535,137.49535,137.49535,46.79772
Japan,2023-01-17,,,,46.79772
Japan,2023-01-18,,,,46.79772
Japan,2023-01-19,,,,46.79772
Japan,2023-01-20,,,,46.79772
Japan,2023-01-21,,,,46.79772
Japan,2023-01-22,,,,46.79772
Japan,2023-01-23,142.03612,142.03612,142.03612,46.79772
Japan,2023-01-24,,,,46.79772
Japan,2023-01-25,,,,46.79772
Japan,2023-01-26,,,,46.79772
Japan,2023-01-27,,,,46.79772
Japan,2023-01-28,,,,46.79772
Japan,2023-01-29,,,,46.79772
Japan,2023-01-30,146.57687,146.57687,146.57687,46.79772
Japan,2023-01-31,,,,46.79772
Japan,2023-02-01,,,,54.72028
Japan,2023-02-02,,,,55.037888
Japan,2023-02-03,,,,55.22749
Japan,2023-02-04,,,,55.432293
Japan,2023-02-05,,,,55.582695
Japan,2023-02-06,148.93517,148.93517,148.93517,55.6819
Japan,2023-02-07,,,,55.8107
Japan,2023-02-08,,,,55.970703
Japan,2023-02-09,,,,56.14911
Japan,2023-02-10,,,,56.30271
Japan,2023-02-11,,,,56.447514
Japan,2023-02-12,,,,56.557117
Japan,2023-02-13,151.29346,151.29346,151.29346,56.631516
Japan,2023-02-14,,,,56.73952
Japan,2023-02-15,,,,56.909924
Japan,2023-02-16,,,,57.047527
Japan,2023-02-17,,,,57.160328
Japan,2023-02-18,,,,57.264328
Japan,2023-02-19,,,,57.34993
Japan,2023-02-20,153.65173,153.65173,153.65173,57.39073
Japan,2023-02-21,,,,57.448334
Japan,2023-02-22,,,,57.539536
Japan,2023-02-23,,,,57.641937
